"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime","date"
"1","qhnveE6_7gY","2023-06-09T21:32:32Z","UCeY0bbntWzzVIaj2z3QigXg","Coverage of Trump classified documents indictment | NBC News","Watch live coverage as former President Trump has been indicted by a federal grand jury in connection with his alleged ...","https://i.ytimg.com/vi/qhnveE6_7gY/default.jpg","120","90","https://i.ytimg.com/vi/qhnveE6_7gY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qhnveE6_7gY/hqdefault.jpg","480","360","NBC News","none","2023-06-09T21:32:32Z",2023-06-09
"2","qhnveE6_7gY","2023-06-09T21:32:32Z","UCeY0bbntWzzVIaj2z3QigXg","Coverage of Trump classified documents indictment | NBC News","Watch live coverage as former President Trump has been indicted by a federal grand jury in connection with his alleged ...","https://i.ytimg.com/vi/qhnveE6_7gY/default.jpg","120","90","https://i.ytimg.com/vi/qhnveE6_7gY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qhnveE6_7gY/hqdefault.jpg","480","360","NBC News","none","2023-06-09T21:32:32Z",2023-06-09
"3","O0ZMGs1MYwc","2023-10-15T01:30:13Z","UCeY0bbntWzzVIaj2z3QigXg","U.S. leaders face new challenges amid Israel-Hamas war","As the impact of the Israel-Hamas war is felt across the world, the conflict is now presenting new challenges for United States ...","https://i.ytimg.com/vi/O0ZMGs1MYwc/default.jpg","120","90","https://i.ytimg.com/vi/O0ZMGs1MYwc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/O0ZMGs1MYwc/hqdefault.jpg","480","360","NBC News","none","2023-10-15T01:30:13Z",2023-10-15
"4","A0gA26NvaVI","2023-10-16T14:30:03Z","UCeY0bbntWzzVIaj2z3QigXg","Georgia man shocked by $1.4 million speeding ticket","Savannah city officials say the $1.4 million ticket Connor Cato received after being clocked at 90 mph was due to a software issue.","https://i.ytimg.com/vi/A0gA26NvaVI/default.jpg","120","90","https://i.ytimg.com/vi/A0gA26NvaVI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/A0gA26NvaVI/hqdefault.jpg","480","360","NBC News","none","2023-10-16T14:30:03Z",2023-10-16
"5","i44UdZPO10g","2023-10-16T00:30:17Z","UCeY0bbntWzzVIaj2z3QigXg","Rockets, mines among deadly arsenal recovered after Hamas attack on Israel","Weapons that were recovered following Hamas' deadly attack on Israel are now being analyzed at an Israeli military base.","https://i.ytimg.com/vi/i44UdZPO10g/default.jpg","120","90","https://i.ytimg.com/vi/i44UdZPO10g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/i44UdZPO10g/hqdefault.jpg","480","360","NBC News","none","2023-10-16T00:30:17Z",2023-10-16
"6","4eUYKH9a1rM","2023-10-17T03:20:49Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - Oct. 16","Lester Holt anchors from Israel with details of Hamas releasing its first video of a hostage being held inside Gaza and our team ...","https://i.ytimg.com/vi/4eUYKH9a1rM/default.jpg","120","90","https://i.ytimg.com/vi/4eUYKH9a1rM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/4eUYKH9a1rM/hqdefault.jpg","480","360","NBC News","none","2023-10-17T03:20:49Z",2023-10-17
"7","Rc4ZrR2mYSY","2023-10-17T04:00:19Z","UCeY0bbntWzzVIaj2z3QigXg","Sister of killed Israeli festivalgoer speaks out on &#39;very difficult&#39; aftermath","Adar Eylon reflects on the memory left behind by her sister, Shira, who was killed at the Israeli music festival during the Hamas ...","https://i.ytimg.com/vi/Rc4ZrR2mYSY/default.jpg","120","90","https://i.ytimg.com/vi/Rc4ZrR2mYSY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Rc4ZrR2mYSY/hqdefault.jpg","480","360","NBC News","none","2023-10-17T04:00:19Z",2023-10-17
"8","IDKZcmztF98","2023-10-17T03:17:25Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Oct. 16 | NBC News NOW","Hamas says it is willing to release non-Israeli hostages, the Israeli military prepares for the next phase of war, and a shooting in ...","https://i.ytimg.com/vi/IDKZcmztF98/default.jpg","120","90","https://i.ytimg.com/vi/IDKZcmztF98/mqdefault.jpg","320","180","https://i.ytimg.com/vi/IDKZcmztF98/hqdefault.jpg","480","360","NBC News","none","2023-10-17T03:17:25Z",2023-10-17
"9","rDIlPfp5C4Q","2023-10-17T13:11:06Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 17","President Joe Biden will travel to Israel to show support for the U.S. ally amid the war with Hamas, the Israeli military appears to be ...","https://i.ytimg.com/vi/rDIlPfp5C4Q/default.jpg","120","90","https://i.ytimg.com/vi/rDIlPfp5C4Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rDIlPfp5C4Q/hqdefault.jpg","480","360","NBC News","none","2023-10-17T13:11:06Z",2023-10-17
"10","AHRCUbTJ8nk","2023-10-18T17:30:01Z","UCeY0bbntWzzVIaj2z3QigXg","&#39;We got justice for Natalee&#39;: Beth Holloway reacts to confession from her daughter&#39;s killer","Beth Holloway says she feels ""victorious"" after obtaining Joran van der Sloot's confession to her daughter's killing as part of a plea ...","https://i.ytimg.com/vi/AHRCUbTJ8nk/default.jpg","120","90","https://i.ytimg.com/vi/AHRCUbTJ8nk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/AHRCUbTJ8nk/hqdefault.jpg","480","360","NBC News","none","2023-10-18T17:30:01Z",2023-10-18
"11","rnpjxaJrgoQ","2023-10-18T02:45:01Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Oct. 17 | NBC News NOW","Recovery efforts continue after a bombing at a hospital in Gaza, Congressman Jim Jordan falls short of his bid for speaker of the ...","https://i.ytimg.com/vi/rnpjxaJrgoQ/default.jpg","120","90","https://i.ytimg.com/vi/rnpjxaJrgoQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/rnpjxaJrgoQ/hqdefault.jpg","480","360","NBC News","none","2023-10-18T02:45:01Z",2023-10-18
"12","FQ9etVSl3ps","2023-10-18T18:30:08Z","UCeY0bbntWzzVIaj2z3QigXg","Cross-border fighting between Hezbollah and Israel escalates","NBC News' Matt Bradley spoke with protesters at a Hezbollah rally in Lebanon who believe Israel is to blame for the deadly ...","https://i.ytimg.com/vi/FQ9etVSl3ps/default.jpg","120","90","https://i.ytimg.com/vi/FQ9etVSl3ps/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FQ9etVSl3ps/hqdefault.jpg","480","360","NBC News","none","2023-10-18T18:30:08Z",2023-10-18
"13","INYOBWW7kXs","2023-10-18T04:00:14Z","UCeY0bbntWzzVIaj2z3QigXg","Istanbul police use water cannon, pepper spray to disperse consulate protesters","Thousands of protesters who gathered in front of the Israeli consulate in Istanbul, Turkey, were met with a water cannon and ...","https://i.ytimg.com/vi/INYOBWW7kXs/default.jpg","120","90","https://i.ytimg.com/vi/INYOBWW7kXs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/INYOBWW7kXs/hqdefault.jpg","480","360","NBC News","none","2023-10-18T04:00:14Z",2023-10-18
"14","drR_qfrCPf4","2023-10-18T21:35:49Z","UCeY0bbntWzzVIaj2z3QigXg","Israel and Hamas ‘cannot coexist’ under any circumstances, IDF spokesman says","IDF Spokesperson Maj. Doron Spielman joins Meet the Press NOW to discuss takeaways from President Biden's visit to Israel and ...","https://i.ytimg.com/vi/drR_qfrCPf4/default.jpg","120","90","https://i.ytimg.com/vi/drR_qfrCPf4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/drR_qfrCPf4/hqdefault.jpg","480","360","NBC News","none","2023-10-18T21:35:49Z",2023-10-18
"15","C2kHqawTrdY","2023-10-19T16:04:44Z","UCeY0bbntWzzVIaj2z3QigXg","Video shows Palestinian artist playing with children a day before he was killed in Gaza","A Palestinian artist is shown playing with children in #Gaza to raise their spirits less than a day before he was killed in a hospital ...","https://i.ytimg.com/vi/C2kHqawTrdY/default.jpg","120","90","https://i.ytimg.com/vi/C2kHqawTrdY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C2kHqawTrdY/hqdefault.jpg","480","360","NBC News","none","2023-10-19T16:04:44Z",2023-10-19
"16","ktAc39_WaTI","2023-10-19T21:15:02Z","UCeY0bbntWzzVIaj2z3QigXg","Clashes erupt in the West Bank","Richard Engel reports on clashes in #Ramallah in the #WestBank, one of many across the #MiddleEast. » Subscribe to NBC ...","https://i.ytimg.com/vi/ktAc39_WaTI/default.jpg","120","90","https://i.ytimg.com/vi/ktAc39_WaTI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ktAc39_WaTI/hqdefault.jpg","480","360","NBC News","none","2023-10-19T21:15:02Z",2023-10-19
"17","bbEQrYNx09U","2023-10-19T21:00:20Z","UCeY0bbntWzzVIaj2z3QigXg","Pentagon: U.S. warship shot down drones and missiles fired from Yemen","Pentagon Press Secretary Brig. Gen. Pat Ryder, confirmed the USS Carney shot down more than a dozen drones as well as three ...","https://i.ytimg.com/vi/bbEQrYNx09U/default.jpg","120","90","https://i.ytimg.com/vi/bbEQrYNx09U/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bbEQrYNx09U/hqdefault.jpg","480","360","NBC News","none","2023-10-19T21:00:20Z",2023-10-19
"18","YgbZkfbbWY8","2023-10-19T02:00:11Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - Oct. 18","Lester Holt anchors from Israel with coverage of President Biden's meeting with Prime Minister Netanyahu and more details on the ...","https://i.ytimg.com/vi/YgbZkfbbWY8/default.jpg","120","90","https://i.ytimg.com/vi/YgbZkfbbWY8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/YgbZkfbbWY8/hqdefault.jpg","480","360","NBC News","none","2023-10-19T02:00:11Z",2023-10-19
"19","DX6vMpVp_q0","2023-10-19T00:00:06Z","UCeY0bbntWzzVIaj2z3QigXg","U.S. ramping up security measures amid warnings of potential violence over Israel-Hamas war","Authorities in the U.S. are ramping up security amid warnings about potential violence mounting nationwide over the ...","https://i.ytimg.com/vi/DX6vMpVp_q0/default.jpg","120","90","https://i.ytimg.com/vi/DX6vMpVp_q0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DX6vMpVp_q0/hqdefault.jpg","480","360","NBC News","none","2023-10-19T00:00:06Z",2023-10-19
"20","sf9JWHwKtxg","2023-10-19T20:15:02Z","UCeY0bbntWzzVIaj2z3QigXg","Plan to empower interim speaker McHenry loses GOP support","A plan to temporarily empower interim speaker Rep. Patrick McHenry, R-N.C., has lost support among Republicans as they work ...","https://i.ytimg.com/vi/sf9JWHwKtxg/default.jpg","120","90","https://i.ytimg.com/vi/sf9JWHwKtxg/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sf9JWHwKtxg/hqdefault.jpg","480","360","NBC News","none","2023-10-19T20:15:02Z",2023-10-19
"21","MjZxz4QHzjM","2023-10-19T23:30:09Z","UCeY0bbntWzzVIaj2z3QigXg","New signs Israeli ground operation into Gaza could soon come","Israel's Defense Minister told troops they would soon see Gaza “from the inside,” signaling a potential Israeli ground operation ...","https://i.ytimg.com/vi/MjZxz4QHzjM/default.jpg","120","90","https://i.ytimg.com/vi/MjZxz4QHzjM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MjZxz4QHzjM/hqdefault.jpg","480","360","NBC News","none","2023-10-19T23:30:09Z",2023-10-19
"22","SPPv2oMzHCM","2023-10-19T23:45:01Z","UCeY0bbntWzzVIaj2z3QigXg","Americans living in Israel and Gaza speak out about toll of war","As the Israel-Hamas war rages on, Lester Holt spoke to Americans living in Gaza and Israel for their personal stories about the ...","https://i.ytimg.com/vi/SPPv2oMzHCM/default.jpg","120","90","https://i.ytimg.com/vi/SPPv2oMzHCM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SPPv2oMzHCM/hqdefault.jpg","480","360","NBC News","none","2023-10-19T23:45:01Z",2023-10-19
"23","kTOpEExcgi4","2023-10-19T12:00:41Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 19 | Morning News NOW","The Israel-Hamas war intensifies as anticipation grows over Israel's expected ground invasion, thousands of people in Gaza ...","https://i.ytimg.com/vi/kTOpEExcgi4/default.jpg","120","90","https://i.ytimg.com/vi/kTOpEExcgi4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kTOpEExcgi4/hqdefault.jpg","480","360","NBC News","none","2023-10-19T12:00:41Z",2023-10-19
"24","7Eq3Eg7TkOI","2023-10-19T15:15:00Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast – Oct. 19","The Israel-Hamas war intensifies as anticipation grows over Israel's expected ground invasion, thousands of people in Gaza ...","https://i.ytimg.com/vi/7Eq3Eg7TkOI/default.jpg","120","90","https://i.ytimg.com/vi/7Eq3Eg7TkOI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/7Eq3Eg7TkOI/hqdefault.jpg","480","360","NBC News","none","2023-10-19T15:15:00Z",2023-10-19
"25","PEmW9dfhSdk","2023-10-19T01:45:02Z","UCeY0bbntWzzVIaj2z3QigXg","Hallie Jackson NOW - Oct. 18 | NBC News NOW","U.S. officials say Gaza hospital blast likely a Palestinian Islamic Jihad rocket misfire, U.S. to provide $100 million in assistance for ...","https://i.ytimg.com/vi/PEmW9dfhSdk/default.jpg","120","90","https://i.ytimg.com/vi/PEmW9dfhSdk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PEmW9dfhSdk/hqdefault.jpg","480","360","NBC News","none","2023-10-19T01:45:02Z",2023-10-19
"26","C0Rv16KCtX0","2023-10-20T03:30:03Z","UCeY0bbntWzzVIaj2z3QigXg","Interim House Speaker McHenry threatens to quit as voting stalls","According to reports, interim House Speaker Patrick McHenry threatened to resign after Republicans pushed him to bring ...","https://i.ytimg.com/vi/C0Rv16KCtX0/default.jpg","120","90","https://i.ytimg.com/vi/C0Rv16KCtX0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C0Rv16KCtX0/hqdefault.jpg","480","360","NBC News","none","2023-10-20T03:30:03Z",2023-10-20
"27","n-m8uDKqyZ4","2023-10-20T02:26:17Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - Oct. 19","Lester Holt anchors from inside Israel as new signs emerge that an Israeli ground operation could come soon and the ...","https://i.ytimg.com/vi/n-m8uDKqyZ4/default.jpg","120","90","https://i.ytimg.com/vi/n-m8uDKqyZ4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/n-m8uDKqyZ4/hqdefault.jpg","480","360","NBC News","none","2023-10-20T02:26:17Z",2023-10-20
