"","video_id","publishedAt","channelId","title","description","thumbnails.default.url","thumbnails.default.width","thumbnails.default.height","thumbnails.medium.url","thumbnails.medium.width","thumbnails.medium.height","thumbnails.high.url","thumbnails.high.width","thumbnails.high.height","channelTitle","liveBroadcastContent","publishTime"
"336","eAicBj8D3wQ","2021-12-27T14:00:30Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – December 27 | Morning News NOW","Omicron is surging as people travel and gather for the holidays, New Jersey schools are considering going remote and holiday ...","https://i.ytimg.com/vi/eAicBj8D3wQ/default.jpg","120","90","https://i.ytimg.com/vi/eAicBj8D3wQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/eAicBj8D3wQ/hqdefault.jpg","480","360","NBC News","none","2021-12-27T14:00:30Z"
"337","3qMTYwnyL_g","2022-05-03T15:45:00Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - May 3","A draft opinion obtained by Politico suggests the Supreme Court will vote to overturn Roe v. Wade, the European Union prepares ...","https://i.ytimg.com/vi/3qMTYwnyL_g/default.jpg","120","90","https://i.ytimg.com/vi/3qMTYwnyL_g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3qMTYwnyL_g/hqdefault.jpg","480","360","NBC News","none","2022-05-03T15:45:00Z"
"338","kKplmplVrx8","2021-07-26T07:54:30Z","UCeY0bbntWzzVIaj2z3QigXg","NBC Nightly News Broadcast (Full) - July 25th, 2021","Delta variant fuels surge of new cases across U.S., congressional investigation into January 6th attack, and wildfires reach more ...","https://i.ytimg.com/vi/kKplmplVrx8/default.jpg","120","90","https://i.ytimg.com/vi/kKplmplVrx8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kKplmplVrx8/hqdefault.jpg","480","360","NBC News","none","2021-07-26T07:54:30Z"
"339","KBi-Rzpt0XA","2022-03-29T15:28:01Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - March 29","Peace talks between Ukraine and Russia resume in Turkey, President Biden makes no apologies for saying Putin “cannot remain ...","https://i.ytimg.com/vi/KBi-Rzpt0XA/default.jpg","120","90","https://i.ytimg.com/vi/KBi-Rzpt0XA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KBi-Rzpt0XA/hqdefault.jpg","480","360","NBC News","none","2022-03-29T15:28:01Z"
"340","PsBCjjzSlKM","2022-06-06T15:34:29Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - June 6","Three people were killed in a mass shooting in Philadelphia over the weekend, the average national price of gas rose to a new ...","https://i.ytimg.com/vi/PsBCjjzSlKM/default.jpg","120","90","https://i.ytimg.com/vi/PsBCjjzSlKM/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PsBCjjzSlKM/hqdefault.jpg","480","360","NBC News","none","2022-06-06T15:34:29Z"
"341","kbAGUfiZV2A","2022-06-15T00:08:50Z","UCeY0bbntWzzVIaj2z3QigXg","NBC Exclusive: Amber Heard Reflects On Losing Defamation Trial To Johnny Depp","NBC News' Savannah Guthrie interviews Amber Heard just two weeks after the actress lost in a multi-million dollar defamation ...","https://i.ytimg.com/vi/kbAGUfiZV2A/default.jpg","120","90","https://i.ytimg.com/vi/kbAGUfiZV2A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kbAGUfiZV2A/hqdefault.jpg","480","360","NBC News","none","2022-06-15T00:08:50Z"
"342","kMQ-JmwjT2c","2022-01-18T04:30:07Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Jan. 17 | NBC News NOW","Thousands of Americans are without power as winter whiteout conditions continue across multiple states, a hero rabbi speaks out ...","https://i.ytimg.com/vi/kMQ-JmwjT2c/default.jpg","120","90","https://i.ytimg.com/vi/kMQ-JmwjT2c/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kMQ-JmwjT2c/hqdefault.jpg","480","360","NBC News","none","2022-01-18T04:30:07Z"
"343","iM4IDxtoZhQ","2022-04-26T16:39:08Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - April 26","Defense officials meet to discuss supplying more weapons to Ukraine, former President Trump is found in contempt of court for ...","https://i.ytimg.com/vi/iM4IDxtoZhQ/default.jpg","120","90","https://i.ytimg.com/vi/iM4IDxtoZhQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/iM4IDxtoZhQ/hqdefault.jpg","480","360","NBC News","none","2022-04-26T16:39:08Z"
"344","TwoGXhSAMqs","2023-10-24T05:30:12Z","UCeY0bbntWzzVIaj2z3QigXg","School bus driver saves choking student","A school bus driver in Texas is being hailed as a hero after jumping into action to save a seven-year-old boy who was choking on ...","https://i.ytimg.com/vi/TwoGXhSAMqs/default.jpg","120","90","https://i.ytimg.com/vi/TwoGXhSAMqs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/TwoGXhSAMqs/hqdefault.jpg","480","360","NBC News","none","2023-10-24T05:30:12Z"
"345","7CY9F2dQ33s","2021-12-24T16:41:12Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Dec. 24","Former Minnesota police officer Kim Potter is found guilty on all counts in the death of Daunte Wright, the nationwide Covid case ...","https://i.ytimg.com/vi/7CY9F2dQ33s/default.jpg","120","90","https://i.ytimg.com/vi/7CY9F2dQ33s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/7CY9F2dQ33s/hqdefault.jpg","480","360","NBC News","none","2021-12-24T16:41:12Z"
"346","bEEX-mg6Ymw","2022-05-20T01:45:26Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 19 | NBC News NOW","The first case of monkeypox has been confirmed in the U.S., recession fears continue to grow as inflation surges and Johns ...","https://i.ytimg.com/vi/bEEX-mg6Ymw/default.jpg","120","90","https://i.ytimg.com/vi/bEEX-mg6Ymw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bEEX-mg6Ymw/hqdefault.jpg","480","360","NBC News","none","2022-05-20T01:45:26Z"
"347","_QF1UNYWWuA","2023-10-23T17:45:01Z","UCeY0bbntWzzVIaj2z3QigXg","Breaking down the geopolitical implications of war","As the Israel-Hamas war expands and the war in Ukraine drags on, NBC News' Noah Pransky breaks down the geopolitical ...","https://i.ytimg.com/vi/_QF1UNYWWuA/default.jpg","120","90","https://i.ytimg.com/vi/_QF1UNYWWuA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_QF1UNYWWuA/hqdefault.jpg","480","360","NBC News","none","2023-10-23T17:45:01Z"
"348","qcWLjX2mn_w","2022-04-01T03:34:01Z","UCeY0bbntWzzVIaj2z3QigXg","NOW Tonight with Joshua Johnson - March 31 | NBC News NOW","Jared Kushner spoke to the January 6th committee, President Biden announced he will release one million barrels of oil every ...","https://i.ytimg.com/vi/qcWLjX2mn_w/default.jpg","120","90","https://i.ytimg.com/vi/qcWLjX2mn_w/mqdefault.jpg","320","180","https://i.ytimg.com/vi/qcWLjX2mn_w/hqdefault.jpg","480","360","NBC News","none","2022-04-01T03:34:01Z"
"349","3GM7pWj6BzI","2022-04-13T16:50:28Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - April 13","New York City police search for a gunman who opened fire on the Subway during yesterday's morning rush hour, inflation soars to ...","https://i.ytimg.com/vi/3GM7pWj6BzI/default.jpg","120","90","https://i.ytimg.com/vi/3GM7pWj6BzI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/3GM7pWj6BzI/hqdefault.jpg","480","360","NBC News","none","2022-04-13T16:50:28Z"
"350","PX2Oxne-miI","2021-12-01T17:40:31Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Dec. 1","Three students were killed in a shooting at a Michigan high school, the Supreme Court hears arguments in a potentially landmark ...","https://i.ytimg.com/vi/PX2Oxne-miI/default.jpg","120","90","https://i.ytimg.com/vi/PX2Oxne-miI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PX2Oxne-miI/hqdefault.jpg","480","360","NBC News","none","2021-12-01T17:40:31Z"
"351","PRM64zgmZhc","2021-12-15T17:59:19Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Dec. 15","President Biden visits Kentucky after a series of deadly tornadoes, the U.S. braces for a potential wave of omicron, and the House ...","https://i.ytimg.com/vi/PRM64zgmZhc/default.jpg","120","90","https://i.ytimg.com/vi/PRM64zgmZhc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/PRM64zgmZhc/hqdefault.jpg","480","360","NBC News","none","2021-12-15T17:59:19Z"
"352","ZAHfubIYFPk","2023-10-22T17:15:01Z","UCeY0bbntWzzVIaj2z3QigXg","Investigation underway into fatal stabbing of Detroit synagogue president","Detroit police are investigating the fatal stabbing of Samantha Woll, a synagogue president found dead outside her home in ...","https://i.ytimg.com/vi/ZAHfubIYFPk/default.jpg","120","90","https://i.ytimg.com/vi/ZAHfubIYFPk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ZAHfubIYFPk/hqdefault.jpg","480","360","NBC News","none","2023-10-22T17:15:01Z"
"353","zZGtLXxQhjQ","2023-10-23T21:30:05Z","UCeY0bbntWzzVIaj2z3QigXg","Hostage release could ‘delay’ violence in Middle East, says Amb. Dennis Ross","The White House is asking Israel to delay its ground offensive to allow time for hostage talks. Former Middle East Coordinator ...","https://i.ytimg.com/vi/zZGtLXxQhjQ/default.jpg","120","90","https://i.ytimg.com/vi/zZGtLXxQhjQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zZGtLXxQhjQ/hqdefault.jpg","480","360","NBC News","none","2023-10-23T21:30:05Z"
"354","9-4bL2numSU","2021-12-16T16:53:07Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Dec. 16","The CDC warns Covid cases and deaths could rise as concerns over the omicron variant grow, President Biden comforts families ...","https://i.ytimg.com/vi/9-4bL2numSU/default.jpg","120","90","https://i.ytimg.com/vi/9-4bL2numSU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/9-4bL2numSU/hqdefault.jpg","480","360","NBC News","none","2021-12-16T16:53:07Z"
"355","0dYzFu3Vscc","2022-04-04T21:00:02Z","UCeY0bbntWzzVIaj2z3QigXg","Breaking Down How Russia Is Shifting Forces In Ukraine","NBC News analyst Clint Watts breaks down how Russia is moving forces around Ukraine as they shift their focus from Kyiv to ...","https://i.ytimg.com/vi/0dYzFu3Vscc/default.jpg","120","90","https://i.ytimg.com/vi/0dYzFu3Vscc/mqdefault.jpg","320","180","https://i.ytimg.com/vi/0dYzFu3Vscc/hqdefault.jpg","480","360","NBC News","none","2022-04-04T21:00:02Z"
"356","MjSERUgg8Rs","2021-11-26T15:00:25Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Nov. 26 | Morning News NOW","Cases of Covid-19 are climbing in parts of the country amid holiday gatherings, the World Health Organization is meeting to ...","https://i.ytimg.com/vi/MjSERUgg8Rs/default.jpg","120","90","https://i.ytimg.com/vi/MjSERUgg8Rs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MjSERUgg8Rs/hqdefault.jpg","480","360","NBC News","none","2021-11-26T15:00:25Z"
"357","SGQEQtOsx5E","2022-02-08T03:17:22Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Feb. 7 | NBC News NOW","U.S. troops arrive in Europe to assist NATO allies as President Biden threatens major economic sanctions if Russia invades ...","https://i.ytimg.com/vi/SGQEQtOsx5E/default.jpg","120","90","https://i.ytimg.com/vi/SGQEQtOsx5E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/SGQEQtOsx5E/hqdefault.jpg","480","360","NBC News","none","2022-02-08T03:17:22Z"
"358","181fOHcOXhQ","2021-10-28T16:01:45Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - October 28","New details emerge from the deadly shooting on the set on the movie “Rust,” President Biden prepares to travel to Europe as his ...","https://i.ytimg.com/vi/181fOHcOXhQ/default.jpg","120","90","https://i.ytimg.com/vi/181fOHcOXhQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/181fOHcOXhQ/hqdefault.jpg","480","360","NBC News","none","2021-10-28T16:01:45Z"
"359","LRC-SIADKHs","2023-10-24T01:00:07Z","UCeY0bbntWzzVIaj2z3QigXg","Car of suspect in Maryland judge’s murder found by police but not him","The car of Pedro Argote, the suspect accused of killing Maryland Circuit Court Judge Andrew Wilkinson, was found by police but ...","https://i.ytimg.com/vi/LRC-SIADKHs/default.jpg","120","90","https://i.ytimg.com/vi/LRC-SIADKHs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/LRC-SIADKHs/hqdefault.jpg","480","360","NBC News","none","2023-10-24T01:00:07Z"
"360","sErrmG4N99E","2023-10-23T23:00:33Z","UCeY0bbntWzzVIaj2z3QigXg","‘I believed this moment could come,’ says grandson of released Hamas hostage","The grandson of Yocheved Lifshitz, one of two Israeli hostages released by Hamas, said he felt “very emotional and happy” that ...","https://i.ytimg.com/vi/sErrmG4N99E/default.jpg","120","90","https://i.ytimg.com/vi/sErrmG4N99E/mqdefault.jpg","320","180","https://i.ytimg.com/vi/sErrmG4N99E/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:00:33Z"
"361","oXHngx99JjE","2023-10-23T23:30:06Z","UCeY0bbntWzzVIaj2z3QigXg","Two Israeli hostages released by Hamas","Two Israeli hostages have been released by Hamas and loaded into ambulances on the Egyptian side of the Gaza border.","https://i.ytimg.com/vi/oXHngx99JjE/default.jpg","120","90","https://i.ytimg.com/vi/oXHngx99JjE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/oXHngx99JjE/hqdefault.jpg","480","360","NBC News","none","2023-10-23T23:30:06Z"
"362","b6EwalZRJCw","2022-04-24T18:30:35Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - April 24","Kristen Welker guest hosts Meet the Press to discuss the continuing war in Ukraine and fractures in both parties ahead of the ...","https://i.ytimg.com/vi/b6EwalZRJCw/default.jpg","120","90","https://i.ytimg.com/vi/b6EwalZRJCw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/b6EwalZRJCw/hqdefault.jpg","480","360","NBC News","none","2022-04-24T18:30:35Z"
"363","Daht1q2ZNHA","2023-10-22T17:15:00Z","UCeY0bbntWzzVIaj2z3QigXg","U.S. to send additional missile defense systems to Middle East, Pentagon says","Overnight, the Pentagon announced the U.S. is sending additional missile defense systems to the Middle East and putting more ...","https://i.ytimg.com/vi/Daht1q2ZNHA/default.jpg","120","90","https://i.ytimg.com/vi/Daht1q2ZNHA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Daht1q2ZNHA/hqdefault.jpg","480","360","NBC News","none","2023-10-22T17:15:00Z"
"364","DAEc8Qh6tdw","2021-06-27T18:00:03Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - June 27th, 2021","Miami-Dade County Mayor Daniella Levine Cava discusses the latest on the Surfside condo collapse. Sen. Bill Cassidy (R-La.)","https://i.ytimg.com/vi/DAEc8Qh6tdw/default.jpg","120","90","https://i.ytimg.com/vi/DAEc8Qh6tdw/mqdefault.jpg","320","180","https://i.ytimg.com/vi/DAEc8Qh6tdw/hqdefault.jpg","480","360","NBC News","none","2021-06-27T18:00:03Z"
"365","WQdE8K3lf-g","2022-01-30T19:30:01Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - Jan. 30","Sen. Dick Durbin (D-Ill.), chair of the Senate Judiciary Committee, talks about the retirement of Supreme Court Justice Stephen ...","https://i.ytimg.com/vi/WQdE8K3lf-g/default.jpg","120","90","https://i.ytimg.com/vi/WQdE8K3lf-g/mqdefault.jpg","320","180","https://i.ytimg.com/vi/WQdE8K3lf-g/hqdefault.jpg","480","360","NBC News","none","2022-01-30T19:30:01Z"
"366","XlIwphCho_0","2021-11-13T04:41:35Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Nov. 12 | NBC News NOW","Steve Bannon indicted on contempt charges, Judge rules to terminate Britney Spears' conservatorship and a Teen murder victim ...","https://i.ytimg.com/vi/XlIwphCho_0/default.jpg","120","90","https://i.ytimg.com/vi/XlIwphCho_0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/XlIwphCho_0/hqdefault.jpg","480","360","NBC News","none","2021-11-13T04:41:35Z"
"367","MFWBExrC5QQ","2022-03-22T15:54:12Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - March 22","More refugees flee Ukraine as Russian attacks continue across the country and Supreme Court nominee Judge Ketanji Brown ...","https://i.ytimg.com/vi/MFWBExrC5QQ/default.jpg","120","90","https://i.ytimg.com/vi/MFWBExrC5QQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/MFWBExrC5QQ/hqdefault.jpg","480","360","NBC News","none","2022-03-22T15:54:12Z"
"368","2XqZK-2aoJs","2022-02-27T19:30:00Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - Feb. 27","U.S. Ambassador to the United Nations Linda Thomas-Greenfield talks about the United Nations' role in the Russia-Ukraine ...","https://i.ytimg.com/vi/2XqZK-2aoJs/default.jpg","120","90","https://i.ytimg.com/vi/2XqZK-2aoJs/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2XqZK-2aoJs/hqdefault.jpg","480","360","NBC News","none","2022-02-27T19:30:00Z"
"369","NN74hEccB8s","2021-08-17T16:21:41Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - August 17 | NBC News NOW","A U.S. army veteran discusses relationships made while serving in Afghanistan, and wanting to get allies out before the Taliban ...","https://i.ytimg.com/vi/NN74hEccB8s/default.jpg","120","90","https://i.ytimg.com/vi/NN74hEccB8s/mqdefault.jpg","320","180","https://i.ytimg.com/vi/NN74hEccB8s/hqdefault.jpg","480","360","NBC News","none","2021-08-17T16:21:41Z"
"370","w231Ea_2pu0","2022-05-02T15:52:34Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - May 2","House Speaker Nancy Pelosi makes an unannounced visit to Kyiv, why Americans should brace for a significant Covid surge this ...","https://i.ytimg.com/vi/w231Ea_2pu0/default.jpg","120","90","https://i.ytimg.com/vi/w231Ea_2pu0/mqdefault.jpg","320","180","https://i.ytimg.com/vi/w231Ea_2pu0/hqdefault.jpg","480","360","NBC News","none","2022-05-02T15:52:34Z"
"371","bHuL1TE6SkE","2022-07-28T02:00:07Z","UCeY0bbntWzzVIaj2z3QigXg","Pelosi Considers Visit To Taiwan, China Warns They Will Take &#39;Forceful Measures&#39;","Tensions are building between the United States and China as House Speaker Nancy Pelosi is planning to visit Taiwan next ...","https://i.ytimg.com/vi/bHuL1TE6SkE/default.jpg","120","90","https://i.ytimg.com/vi/bHuL1TE6SkE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/bHuL1TE6SkE/hqdefault.jpg","480","360","NBC News","none","2022-07-28T02:00:07Z"
"372","FuSppKgg5QA","2022-01-13T17:29:35Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Jan. 13","The U.S. reports more than one million new Covid cases for the fourth day in a row, House Majority leader Kevin McCarthy refuses ...","https://i.ytimg.com/vi/FuSppKgg5QA/default.jpg","120","90","https://i.ytimg.com/vi/FuSppKgg5QA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/FuSppKgg5QA/hqdefault.jpg","480","360","NBC News","none","2022-01-13T17:29:35Z"
"373","e2kQbSjp96M","2022-01-26T16:41:56Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Jan. 26","Hospitalizations remain high in Rhode Island after omicron peak, the U.K. is awaiting findings of a probe into the alleged Covid ...","https://i.ytimg.com/vi/e2kQbSjp96M/default.jpg","120","90","https://i.ytimg.com/vi/e2kQbSjp96M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/e2kQbSjp96M/hqdefault.jpg","480","360","NBC News","none","2022-01-26T16:41:56Z"
"374","C4QtoOOafVk","2023-10-23T12:02:07Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 23","The White House promises a continuous flow of aid into Gaza, Israel increases its airstrikes and the U.S. boosts its military ...","https://i.ytimg.com/vi/C4QtoOOafVk/default.jpg","120","90","https://i.ytimg.com/vi/C4QtoOOafVk/mqdefault.jpg","320","180","https://i.ytimg.com/vi/C4QtoOOafVk/hqdefault.jpg","480","360","NBC News","none","2023-10-23T12:02:07Z"
"375","mq4rm9kQSOE","2021-07-20T15:22:30Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - July 20","A pediatricians group issues new mask guidance for schools, Covid cases climb in Tokyo ahead of the Olympics, and Prince ...","https://i.ytimg.com/vi/mq4rm9kQSOE/default.jpg","120","90","https://i.ytimg.com/vi/mq4rm9kQSOE/mqdefault.jpg","320","180","https://i.ytimg.com/vi/mq4rm9kQSOE/hqdefault.jpg","480","360","NBC News","none","2021-07-20T15:22:30Z"
"376","Ge94f5thF-4","2023-10-23T13:00:12Z","UCeY0bbntWzzVIaj2z3QigXg","Videos show a huge explosion and rockets launched from the Gaza Strip","The skyline over Gaza Strip on Monday morning was punctuated by a huge explosion and the streaks of rockets launched toward ...","https://i.ytimg.com/vi/Ge94f5thF-4/default.jpg","120","90","https://i.ytimg.com/vi/Ge94f5thF-4/mqdefault.jpg","320","180","https://i.ytimg.com/vi/Ge94f5thF-4/hqdefault.jpg","480","360","NBC News","none","2023-10-23T13:00:12Z"
"377","KNsf3Qkc73Q","2021-11-28T03:04:41Z","UCeY0bbntWzzVIaj2z3QigXg","Nightly News Full Broadcast - November 27th","European countries report cases of Omicron Covid variant, breaking down why health officials are so worried about Omicron ...","https://i.ytimg.com/vi/KNsf3Qkc73Q/default.jpg","120","90","https://i.ytimg.com/vi/KNsf3Qkc73Q/mqdefault.jpg","320","180","https://i.ytimg.com/vi/KNsf3Qkc73Q/hqdefault.jpg","480","360","NBC News","none","2021-11-28T03:04:41Z"
"378","m5PzRJ2URc8","2022-01-07T04:03:13Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Jan. 6 | NBC News NOW","The U.S. marks one year since the Capitol insurrection, New revelations in the Ghislaine Maxwell sex abuse trial and Tampa Bay ...","https://i.ytimg.com/vi/m5PzRJ2URc8/default.jpg","120","90","https://i.ytimg.com/vi/m5PzRJ2URc8/mqdefault.jpg","320","180","https://i.ytimg.com/vi/m5PzRJ2URc8/hqdefault.jpg","480","360","NBC News","none","2022-01-07T04:03:13Z"
"379","zzMnWQTy40M","2023-10-24T01:15:02Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - Oct. 23 | NBC News NOW","Video shows two elderly women who were being held hostage by Hamas being treated in an ambulance, Israel is ramping up ...","https://i.ytimg.com/vi/zzMnWQTy40M/default.jpg","120","90","https://i.ytimg.com/vi/zzMnWQTy40M/mqdefault.jpg","320","180","https://i.ytimg.com/vi/zzMnWQTy40M/hqdefault.jpg","480","360","NBC News","none","2023-10-24T01:15:02Z"
"380","kbAGUfiZV2A","2022-06-15T00:08:50Z","UCeY0bbntWzzVIaj2z3QigXg","NBC Exclusive: Amber Heard Reflects On Losing Defamation Trial To Johnny Depp","NBC News' Savannah Guthrie interviews Amber Heard just two weeks after the actress lost in a multi-million dollar defamation ...","https://i.ytimg.com/vi/kbAGUfiZV2A/default.jpg","120","90","https://i.ytimg.com/vi/kbAGUfiZV2A/mqdefault.jpg","320","180","https://i.ytimg.com/vi/kbAGUfiZV2A/hqdefault.jpg","480","360","NBC News","none","2022-06-15T00:08:50Z"
"381","ubderM7G4hA","2023-10-24T13:30:29Z","UCeY0bbntWzzVIaj2z3QigXg","How the latest walkout in UAW&#39;s strike targets Stellantis","The United Auto Workers union said it expanded its strike after 6800 workers walked off the job to target Stellantis, which ...","https://i.ytimg.com/vi/ubderM7G4hA/default.jpg","120","90","https://i.ytimg.com/vi/ubderM7G4hA/mqdefault.jpg","320","180","https://i.ytimg.com/vi/ubderM7G4hA/hqdefault.jpg","480","360","NBC News","none","2023-10-24T13:30:29Z"
"382","fIVKoH6K_sI","2022-02-25T16:35:24Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Feb. 25","Morning News NOW Full Broadcast - Feb. 25 Explosions and sirens have been heard in Kyiv as Russia's invasion of Ukraine ...","https://i.ytimg.com/vi/fIVKoH6K_sI/default.jpg","120","90","https://i.ytimg.com/vi/fIVKoH6K_sI/mqdefault.jpg","320","180","https://i.ytimg.com/vi/fIVKoH6K_sI/hqdefault.jpg","480","360","NBC News","none","2022-02-25T16:35:24Z"
"383","B71cBRPgt9k","2021-10-31T18:30:06Z","UCeY0bbntWzzVIaj2z3QigXg","Meet The Press Broadcast (Full) - October 31st, 2021","Energy Secretary Jennifer Granholm talks about negotiations over their social spending bill. Former Virginia Gov. Terry McAuliffe ...","https://i.ytimg.com/vi/B71cBRPgt9k/default.jpg","120","90","https://i.ytimg.com/vi/B71cBRPgt9k/mqdefault.jpg","320","180","https://i.ytimg.com/vi/B71cBRPgt9k/hqdefault.jpg","480","360","NBC News","none","2021-10-31T18:30:06Z"
"384","EKTNQpqWbOY","2022-01-05T17:00:09Z","UCeY0bbntWzzVIaj2z3QigXg","Morning News NOW Full Broadcast - Jan. 5","The U.S. surpasses 57 million Covid cases, President Biden urges concern, but not alarm over omicron variant, and how security ...","https://i.ytimg.com/vi/EKTNQpqWbOY/default.jpg","120","90","https://i.ytimg.com/vi/EKTNQpqWbOY/mqdefault.jpg","320","180","https://i.ytimg.com/vi/EKTNQpqWbOY/hqdefault.jpg","480","360","NBC News","none","2022-01-05T17:00:09Z"
"385","_37Q4O5ZsnQ","2022-05-18T03:21:29Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 17 | NBC News NOW","President Biden calls the Buffalo shooting ""terrorism,"" a new report claims a pilot deliberately crashed a China Eastern jet killing ...","https://i.ytimg.com/vi/_37Q4O5ZsnQ/default.jpg","120","90","https://i.ytimg.com/vi/_37Q4O5ZsnQ/mqdefault.jpg","320","180","https://i.ytimg.com/vi/_37Q4O5ZsnQ/hqdefault.jpg","480","360","NBC News","none","2022-05-18T03:21:29Z"
"386","2r9QxJp_508","2023-10-24T12:54:31Z","UCeY0bbntWzzVIaj2z3QigXg","This Morning’s Top Headlines – Oct. 24","One of two hostages released by Hamas describes her time in captivity, Israel continues to carry out airstrikes on Gaza as the ...","https://i.ytimg.com/vi/2r9QxJp_508/default.jpg","120","90","https://i.ytimg.com/vi/2r9QxJp_508/mqdefault.jpg","320","180","https://i.ytimg.com/vi/2r9QxJp_508/hqdefault.jpg","480","360","NBC News","none","2023-10-24T12:54:31Z"
"387","hENuU4P7WBU","2022-05-13T02:46:37Z","UCeY0bbntWzzVIaj2z3QigXg","Top Story with Tom Llamas - May 12 | NBC News NOW","The price of cryptocurrency crashed during a crypto sell-off, wildfires rip through dozens of multi-million dollar homes in Southern ...","https://i.ytimg.com/vi/hENuU4P7WBU/default.jpg","120","90","https://i.ytimg.com/vi/hENuU4P7WBU/mqdefault.jpg","320","180","https://i.ytimg.com/vi/hENuU4P7WBU/hqdefault.jpg","480","360","NBC News","none","2022-05-13T02:46:37Z"
