"","channelId","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"348","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Xi will end up like Gaddafi.. free the Uigher slaves!","Xi will end up like Gaddafi.. free the Uigher slaves!","TVTruther","https://yt3.ggpht.com/ytc/APkrFKb2HUr3zFNZKEtNXXx48UY6D0BmHgjDhdmHPQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCpIUSJqFs-s5k7Mgr9t5HZA","UCpIUSJqFs-s5k7Mgr9t5HZA","TRUE","none","2","2022-11-29T20:00:58Z","2022-11-29T20:00:58Z","UgyB6_e8Lvn-psN78cx4AaABAg",NA,NA
"349","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","This is the United police States of America. They have us by the balls we&#39;re at their Mercy","This is the United police States of America. They have us by the balls we're at their Mercy","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","1","2022-11-29T19:56:19Z","2022-11-29T19:56:39Z","UgyoWe34U5XvW-upZAp4AaABAg",NA,NA
"350","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","There needs to be an agency where we the people can go to and file complaints of abuse of authority or crimes done against us by law enforcement this agency must have the police powers to arrest investigate arrest charge and convict law enforcement or the FBI when they commit crimes against the public. Right now there&#39;s no such agency. If you have a problem with law enforcement you have to go to law enforcement. Have you ever heard something so obserd before. That is ridiculous that is insane that is dumb. They&#39;re the ones that frame you and you have to go to them for help. We&#39;re being played for fools the system set up so that no matter what they come out winning on top. And we wind up losing in jail prison or dead","There needs to be an agency where we the people can go to and file complaints of abuse of authority or crimes done against us by law enforcement this agency must have the police powers to arrest investigate arrest charge and convict law enforcement or the FBI when they commit crimes against the public. Right now there's no such agency. If you have a problem with law enforcement you have to go to law enforcement. Have you ever heard something so obserd before. That is ridiculous that is insane that is dumb. They're the ones that frame you and you have to go to them for help. We're being played for fools the system set up so that no matter what they come out winning on top. And we wind up losing in jail prison or dead","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:55:24Z","2022-11-29T19:55:24Z","UgwP9_42TQGbIxvd47N4AaABAg",NA,NA
"351","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Nick FUENTES…..sounds like a typical raycist name👌","Nick FUENTES…..sounds like a typical raycist name👌","martinrps13","https://yt3.ggpht.com/bZv_JTtmhZL5oR2XFM4eQIqHQRsWOA2TX9uXJ_QBrA5X-mQziwL-BOSAlLXyYqj6JH5JCeMP=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvfOLt-UeL4iGkJdUPFK0qQ","UCvfOLt-UeL4iGkJdUPFK0qQ","TRUE","none","0","2022-11-29T19:54:50Z","2022-11-29T19:54:50Z","Ugx4IAy4YSh89kFMy2R4AaABAg",NA,NA
"352","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","the human body is adapting to covid, let it.. cut out all this lockdown crap ! its ridiculous already.","the human body is adapting to covid, let it.. cut out all this lockdown crap ! its ridiculous already.","Peter O'Neil","https://yt3.ggpht.com/ytc/APkrFKY-qXeDkc9fHWM3_nI2jIbc3d--O_WKhNIAiJ5lVg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC1S_ebzR34A4fjgznm5kqnQ","UC1S_ebzR34A4fjgznm5kqnQ","TRUE","none","0","2022-11-29T19:53:43Z","2022-11-29T19:53:43Z","UgwZV4lxdo9MMObIjg94AaABAg",NA,NA
"353","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","<a href=""https://www.youtube.com/watch?v=to0YqKKRIWY&amp;t=8m10s"">8:10</a> I honestly don’t understand what is wrong with him having dinner with whomever he wants. Like get over it! There is nothing wrong with loving your kind and not wanting forced integration. We are looking for love with people who don&#39;t love us. What&#39;s wrong with loving each other and making sure we are protected?","8:10 I honestly don’t understand what is wrong with him having dinner with whomever he wants. Like get over it! There is nothing wrong with loving your kind and not wanting forced integration. We are looking for love with people who don't love us. What's wrong with loving each other and making sure we are protected?","martinrps13","https://yt3.ggpht.com/bZv_JTtmhZL5oR2XFM4eQIqHQRsWOA2TX9uXJ_QBrA5X-mQziwL-BOSAlLXyYqj6JH5JCeMP=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCvfOLt-UeL4iGkJdUPFK0qQ","UCvfOLt-UeL4iGkJdUPFK0qQ","TRUE","none","0","2022-11-29T19:52:14Z","2022-11-29T19:52:14Z","UgwIGtgjv94zu9C49cN4AaABAg",NA,NA
"354","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","These people have made Joel suicidal","These people have made Joel suicidal","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:52:08Z","2022-11-29T19:52:08Z","Ugz-ash6Ibul_1umuFx4AaABAg",NA,NA
"355","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Over a million people died from Covid in America I think the Chinese government has got the right idea if it comes to saving lives","Over a million people died from Covid in America I think the Chinese government has got the right idea if it comes to saving lives","STOP THE VIOLENCE!!!!","https://yt3.ggpht.com/9wudeaT1_wIzdwOxogWmGSJUCkfWMVPL_8tYdH8c9k1hMM7_EgfKlwvxgt6Bi7MVqzQL9Xe_=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnFjhrqXERHCzL0r25Y45Ig","UCnFjhrqXERHCzL0r25Y45Ig","TRUE","none","1","2022-11-29T19:48:50Z","2022-11-29T19:49:12Z","UgxHuJfswgD_wFJqNEZ4AaABAg",NA,NA
"356","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","World&#39;s most annoying background &#39;music&#39;.","World's most annoying background 'music'.","pkƔsiↅS II","https://yt3.ggpht.com/a-4pWCPLHTErUCVA6SakAwftaIOxdM73WuMCBYblnjHdy6EmNhUgh1SHUf0_zqfXtdRcHmR2=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCc1tdwRiYfKRBPEVmIDrXZA","UCc1tdwRiYfKRBPEVmIDrXZA","TRUE","none","0","2022-11-29T19:47:54Z","2022-11-29T19:47:54Z","UgxIMd8bvcIdWCxIk7R4AaABAg",NA,NA
"357","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","You can Not break the law. To catch somebody you think is breaking the law. You cannot break the law to catch somebody breaking the law.","You can Not break the law. To catch somebody you think is breaking the law. You cannot break the law to catch somebody breaking the law.","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:40:34Z","2022-11-29T19:40:34Z","UgyqJe_rgUOFyY-qwJ14AaABAg",NA,NA
"358","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Wow, One Prez can meet with Men Dressed in Women&#39;s clothing and Make-up, another Meets with Racists. Some how a Line has been drawned on Acceptability of Personal Beliefs!","Wow, One Prez can meet with Men Dressed in Women's clothing and Make-up, another Meets with Racists. Some how a Line has been drawned on Acceptability of Personal Beliefs!","Duncan Bauer","https://yt3.ggpht.com/ytc/APkrFKaPW5hL1BXO0ftt8h2lnuAS9TFVLNgK6OS6F3Z43BOH2LPWS54AoDzluOSxzNc8=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCuRjyDAGrlDYG_Q4K43FShw","UCuRjyDAGrlDYG_Q4K43FShw","TRUE","none","0","2022-11-29T19:31:54Z","2022-11-29T19:33:45Z","UgznaXenyHb1Zgx_-PR4AaABAg",NA,NA
"359","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","America Thanksgiving july 4th american independence.what a joke .the federal reserve central bank of america is owned by bank of international settlements in Basel Switzerland that&#39;s foriegn bankers own you .energy shortages .ask Larry fink CEO of BlackRock he has more power than the president of USA.largest investment fund 7 trillion in <a href=""http://assets.energy/"">assets.energy</a> shortages not because of russia or putin.larry fink instructed biden to sign executive order to NOT invest in coal natural gas or oil industry .and shut keystone oil pipeline Larry fink of BlackRock has more power than the us president .biden larry fink of blackrock wants to get rid of fossil fuels part of the green climate change agenda united nations agenda <a href=""http://2030.to/"">2030.to</a> reduce your carbon footprint .hello communism chinese style credit scoring america will be communist happy thanksgiving say hello to your communist future","America Thanksgiving july 4th american independence.what a joke .the federal reserve central bank of america is owned by bank of international settlements in Basel Switzerland that's foriegn bankers own you .energy shortages .ask Larry fink CEO of BlackRock he has more power than the president of USA.largest investment fund 7 trillion in assets.energy shortages not because of russia or putin.larry fink instructed biden to sign executive order to NOT invest in coal natural gas or oil industry .and shut keystone oil pipeline Larry fink of BlackRock has more power than the us president .biden larry fink of blackrock wants to get rid of fossil fuels part of the green climate change agenda united nations agenda 2030.to reduce your carbon footprint .hello communism chinese style credit scoring america will be communist happy thanksgiving say hello to your communist future","Ruwan Hussein","https://yt3.ggpht.com/ytc/APkrFKYxUaaFhgNO7xzWyP1nF8_vtVxYIR--GifXklo2ojSwgvrhz8rHoUehOYC4Jte0=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCQy22QN_kV49GP26snArkjw","UCQy22QN_kV49GP26snArkjw","TRUE","none","0","2022-11-29T19:14:59Z","2022-11-29T19:14:59Z","UgxouBNo0upTLcy-6WR4AaABAg",NA,NA
"360","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","What is more dangerous than a psychopath on the loose. Is it crooked agent on the loose. What&#39;s more dangerous than a crooked agent on the loose. A bunch of crooked agents on the loose.","What is more dangerous than a psychopath on the loose. Is it crooked agent on the loose. What's more dangerous than a crooked agent on the loose. A bunch of crooked agents on the loose.","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","1","2022-11-29T19:11:33Z","2022-11-29T19:11:33Z","Ugy9LQ1e0fnqBYsHev54AaABAg",NA,NA
"361","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","So happy that the Chinese citizens are protesting their government. The Chinese government is very foolish.","So happy that the Chinese citizens are protesting their government. The Chinese government is very foolish.","Adrienne M","https://yt3.ggpht.com/ytc/APkrFKYS9yMb5jiEMj-dZjq3isPPl6D-ofr6GX__6CAYOSKs_EiVxINj7EyKcP-S40ch=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCSZkuohvbzWnYy-M8DbTbVQ","UCSZkuohvbzWnYy-M8DbTbVQ","TRUE","none","0","2022-11-29T19:09:09Z","2022-11-29T19:09:09Z","Ugw1SS7fYXks9tVrMCx4AaABAg",NA,NA
"362","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","The United States is a country blessed by god. In order for it to remain blessed by God the elected officials and the authorities must do what is morally right. It is the population&#39;s obligation to make sure that the elected officials are picked from people that do what is morally right. It is everyone&#39;s obligation to make sure that the country does not fail because if it fails there&#39;s nowhere to run.","The United States is a country blessed by god. In order for it to remain blessed by God the elected officials and the authorities must do what is morally right. It is the population's obligation to make sure that the elected officials are picked from people that do what is morally right. It is everyone's obligation to make sure that the country does not fail because if it fails there's nowhere to run.","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:08:29Z","2022-11-29T19:09:59Z","Ugxu6SKBgoWBzFSGVEp4AaABAg",NA,NA
"363","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Jorl  is entitled to equal protection of the law so those agents must be disarmed. At least so there&#39;s a real investigation that is not tainted. Because as long as they&#39;re armed Joe&#39;s life is in danger","Jorl  is entitled to equal protection of the law so those agents must be disarmed. At least so there's a real investigation that is not tainted. Because as long as they're armed Joe's life is in danger","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:06:31Z","2022-11-29T19:06:31Z","UgwCcynbCx8WWut2L9h4AaABAg",NA,NA
"364","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Don&#39;t care that the law enforcement I want them arrested the rest of the population also wants them arrested. Because according to the Constitution of the United States we have the same rights. Those privileges that they give themselves are illegal unconstitutional. I want them arrested and I&#39;m sure Joe would want them arrested too","Don't care that the law enforcement I want them arrested the rest of the population also wants them arrested. Because according to the Constitution of the United States we have the same rights. Those privileges that they give themselves are illegal unconstitutional. I want them arrested and I'm sure Joe would want them arrested too","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:05:17Z","2022-11-29T19:05:17Z","Ugzx4BaPshtuMiceAip4AaABAg",NA,NA
"365","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Everything these people claim to know about Joel is because they have been invading his privacy or they are lieing .have pic one .both are ILEGEAL lying to authorities is illegal. And invading somebody&#39;s privacy is illegal. So arrest them for the one they pick","Everything these people claim to know about Joel is because they have been invading his privacy or they are lieing .have pic one .both are ILEGEAL lying to authorities is illegal. And invading somebody's privacy is illegal. So arrest them for the one they pick","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:04:17Z","2022-11-29T19:04:17Z","UgyKX_lig2XAgASg9gN4AaABAg",NA,NA
"366","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Keeep up the good fight for your rights people of china take back your home ans history.","Keeep up the good fight for your rights people of china take back your home ans history.","Jason Nickas","https://yt3.ggpht.com/ytc/APkrFKZXjtVmQjHhCm2SEYUsKHRoouUU7ob5QdBRHQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC55Lk0WNT_3SVJZOVcnZ2Bg","UC55Lk0WNT_3SVJZOVcnZ2Bg","TRUE","none","0","2022-11-29T19:03:33Z","2022-11-29T19:03:33Z","Ugx35jihnnJ1vWC1xG94AaABAg",NA,NA
"367","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Law enforcement is part of the government .","Law enforcement is part of the government .","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:02:46Z","2022-11-29T19:02:46Z","UgwxfpS4klONVPZtHjB4AaABAg",NA,NA
"368","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","When the government doesn&#39;t fallow it&#39;s own laws tyranny fallows","When the government doesn't fallow it's own laws tyranny fallows","Marcos Madina","https://yt3.ggpht.com/ytc/APkrFKa4_0ZWX-N3EVjnCjgVCW2bidHDP-2aRPOfvWLD8sSOMcgXjMomXdeqb7nREO0a=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCxYH_4keUSrPgJr0PfENkyg","UCxYH_4keUSrPgJr0PfENkyg","TRUE","none","0","2022-11-29T19:02:22Z","2022-11-29T19:02:22Z","UgxkA3TVZtndkxoM-6d4AaABAg",NA,NA
"369","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","🎥 Moving robot Kian<br><br>A video of Kian Pirflek, a 9-year-old child who was shot dead by government agents in Izeh, has been released, in which Kian builds and tests a mobile robot ruler.<br><br>@dw_farsi","🎥 Moving robot Kian

A video of Kian Pirflek, a 9-year-old child who was shot dead by government agents in Izeh, has been released, in which Kian builds and tests a mobile robot ruler.

@dw_farsi","Faryade Zendegi","https://yt3.ggpht.com/wqshCiTuoKPnEXvz8jxrbCxjAPuNHdjv5TeUig4v3UgCaHNNnyhxqc32GWhvOHw1DzEv8SYfjQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsHDALtjsI72eJXxFUE8qKQ","UCsHDALtjsI72eJXxFUE8qKQ","TRUE","none","0","2022-11-29T18:58:53Z","2022-11-29T18:58:53Z","Ugxm1ln1pMOwEJ6iysZ4AaABAg",NA,NA
"370","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","According to the report of the Coordinating Council of Trade Union Organizations of Iranian Educators (Teachers), Munib-Fathi, a child from the city of Javanrood; On November 20, 2022, he saw the moment his friend &quot;Irfan_Kakaei&quot; was killed by the mercenaries of the Islamic child-killing regime. Following this incident, he suffered severe shock and convulsions. After &quot;Moneib-Fathi&quot; was transferred to a hospital in Kermanshah, he kept regaining consciousness and after remembering that moment, he cried again and fainted. Due to the worsening condition of this child, he was transferred to a hospital in Tehran on November 29, 2022.<br><br>The Islamic Republic means full and complete filth and dishonor","According to the report of the Coordinating Council of Trade Union Organizations of Iranian Educators (Teachers), Munib-Fathi, a child from the city of Javanrood; On November 20, 2022, he saw the moment his friend ""Irfan_Kakaei"" was killed by the mercenaries of the Islamic child-killing regime. Following this incident, he suffered severe shock and convulsions. After ""Moneib-Fathi"" was transferred to a hospital in Kermanshah, he kept regaining consciousness and after remembering that moment, he cried again and fainted. Due to the worsening condition of this child, he was transferred to a hospital in Tehran on November 29, 2022.

The Islamic Republic means full and complete filth and dishonor","Faryade Zendegi","https://yt3.ggpht.com/wqshCiTuoKPnEXvz8jxrbCxjAPuNHdjv5TeUig4v3UgCaHNNnyhxqc32GWhvOHw1DzEv8SYfjQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCsHDALtjsI72eJXxFUE8qKQ","UCsHDALtjsI72eJXxFUE8qKQ","TRUE","none","0","2022-11-29T18:58:44Z","2022-11-29T18:58:44Z","UgzaAzHclPno5MYYryV4AaABAg",NA,NA
"371","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","The plane that hit the power lines is not a “Moody” it’s really a “Mooney M20J” at least do a little research lol @NBCNews","The plane that hit the power lines is not a “Moody” it’s really a “Mooney M20J” at least do a little research lol @NBCNews","Parker Klehr","https://yt3.ggpht.com/ytc/APkrFKbWIfd1gB-QRu1V5EIsOkwIDmqKiBWY7px4Ag=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCowEV8j4flPIvpp_fESRA2w","UCowEV8j4flPIvpp_fESRA2w","TRUE","none","2","2022-11-29T18:50:37Z","2022-11-29T18:53:17Z","UgyNic0lhA2YRTf53xZ4AaABAg",NA,NA
"372","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","In Russia and China thier is no such thing as Freedom of Speech.","In Russia and China thier is no such thing as Freedom of Speech.","stephen blowers","https://yt3.ggpht.com/ytc/APkrFKahghQdlpnvuRDEfWohc5nmllwCorJetFuclQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCV7ur2yF31ni-Bhsa1o_Mbg","UCV7ur2yF31ni-Bhsa1o_Mbg","TRUE","none","1","2022-11-29T18:48:49Z","2022-11-29T18:48:49Z","UgxXg0co4OGuWKa_nuF4AaABAg",NA,NA
"373","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","News is exciting tonight","News is exciting tonight","alex bebe","https://yt3.ggpht.com/0Vj68r3RCegg9fhFxhAHzzaT9ayd90g30xz8a9Gau0fMakXUYcrAhgh5nkqnaBwK2i51RIwv=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCPJa2Rdoc_FGiUGJWB3frAA","UCPJa2Rdoc_FGiUGJWB3frAA","TRUE","none","1","2022-11-29T18:47:40Z","2022-11-29T18:47:40Z","UgyWkezuLu2UgwnQGPx4AaABAg",NA,NA
"374","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","the police officer looks like he should be in his early twenties and not thirty-seven years old","the police officer looks like he should be in his early twenties and not thirty-seven years old","Roger Johnson","https://yt3.ggpht.com/ytc/APkrFKZnRQEuKT4SeODJdRx6Y2xKxPNHU9xVfGEm-FEaaw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCBjZvRQ7k4ZuGLEawr_hOeg","UCBjZvRQ7k4ZuGLEawr_hOeg","TRUE","none","2","2022-11-29T18:43:42Z","2022-11-29T18:43:42Z","Ugw0yV0lQs9ywaUkM9Z4AaABAg",NA,NA
"375","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","It&#39;s good to see good cops! 🙃","It's good to see good cops! 🙃","Keli K.","https://yt3.ggpht.com/ytc/APkrFKa4gpgrVhHzY6AbqQPx_LF8MDBbi_kDjrfG3g7o=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC26WfbhF4LKJH-F4mKL2bgw","UC26WfbhF4LKJH-F4mKL2bgw","TRUE","none","2","2022-11-29T18:42:11Z","2022-11-29T18:42:11Z","UgzhnGMfIrWE65mu_qN4AaABAg",NA,NA
"376","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Apple needs to come back to America or face being <a href=""http://boycotted.apple/"">boycotted.APPLE</a> SUX,CHINA SUX","Apple needs to come back to America or face being boycotted.APPLE SUX,CHINA SUX","Kevin Lehman","https://yt3.ggpht.com/ytc/APkrFKbihnE67xkM6Xp0h3oflYIdxMdcmccpYKaI5HMQckgq0CgJS2IUogV3_MKC-SAK=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCnc4n3boS1PxXj3EJZ28yfw","UCnc4n3boS1PxXj3EJZ28yfw","TRUE","none","0","2022-11-29T18:39:31Z","2022-11-29T18:40:45Z","UgxsMdWU4cA6jWyosl94AaABAg",NA,NA
"377","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","People of Russia are sad &amp; pathetic ; not just the soldiers!!! Putin makes his own people look disgraceful to the world...Kilo","People of Russia are sad & pathetic ; not just the soldiers!!! Putin makes his own people look disgraceful to the world...Kilo","Aquiles Saiz","https://yt3.ggpht.com/wOpygRSoZl3tuXTgv1cv6r-qASxzsX1y-uQ8VwRdhS5rD9aGLsVzNkNt4T8eC8fdNy6s8oCyfbk=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCRJyku2l4wHFEO_iFNBVOiA","UCRJyku2l4wHFEO_iFNBVOiA","TRUE","none","0","2022-11-29T18:39:23Z","2022-11-29T18:39:23Z","UgxVhu5jAzLWD933Xwx4AaABAg",NA,NA
"378","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","Advertise makes subtitles not available!!!😫","Advertise makes subtitles not available!!!😫","enzo tontodimamma","https://yt3.ggpht.com/ytc/APkrFKYLxD0CtH7f56AEiMLN6PKOhjfs61TlsIRmog9hFxQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWoJfV_aFIp3nXLmsOu4njw","UCWoJfV_aFIp3nXLmsOu4njw","TRUE","none","0","2022-11-29T18:38:26Z","2022-11-29T18:38:26Z","UgzDjhGHbkGkPlxBEWN4AaABAg",NA,NA
"379","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","7","7","I Am The Earth","https://yt3.ggpht.com/4NPI-hxSvh84mfFgaH94Jx6xY427b-jH4aovWQWX07XaPsosddi57JmN1oIrkiwAVnSGJB012wg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKIiKoG9z78dISFPzv7VJLQ","UCKIiKoG9z78dISFPzv7VJLQ","TRUE","none","0","2022-11-29T18:32:50Z","2022-11-29T18:32:50Z","UgyHjf_V2Mzx5VcxVKV4AaABAg",NA,NA
"380","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","6 years of democrats using fake news and the doj to attack their political opponents every day. Think about that. When will they be held accountable?","6 years of democrats using fake news and the doj to attack their political opponents every day. Think about that. When will they be held accountable?","Tommy Lucas","https://yt3.ggpht.com/ytc/APkrFKaUJugQw34LFfL6CDOmZ25ESn4PqOXNoZyElQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCf_vv4CF-C8Lrb3p2nTKsBQ","UCf_vv4CF-C8Lrb3p2nTKsBQ","TRUE","none","0","2022-11-29T18:30:55Z","2022-11-29T18:30:55Z","UgyjO_manLkV63Di_KN4AaABAg",NA,NA
"381","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","So irresponsible of that pilot. Thank God for the first responders","So irresponsible of that pilot. Thank God for the first responders","Brother Dee","https://yt3.ggpht.com/Ei_b5k8WcW0-MtBLFi8t9hq8ZoYbjj6i5YHq3ntdhY6AAPbKlAgWjxH66wm37XIiK4tQhBZ-Lw=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCuR11b5wFKeaXww_VZdEPjQ","UCuR11b5wFKeaXww_VZdEPjQ","TRUE","none","2","2022-11-29T18:29:47Z","2022-11-29T18:29:47Z","Ugztzca2k56PzJ_ZXT94AaABAg",NA,NA
"382","UCeY0bbntWzzVIaj2z3QigXg","to0YqKKRIWY","The American people need a stimulus check the American people need help American people need help from our president why every time we do American people need help you put it on something else","The American people need a stimulus check the American people need help American people need help from our president why every time we do American people need help you put it on something else","Edward Anderson","https://yt3.ggpht.com/ytc/APkrFKZkASW28qrJo6EIB-22YgZCKOfPv3RaFhIqqg=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC3kaYrkzXYVyKsXNECFhAfA","UC3kaYrkzXYVyKsXNECFhAfA","TRUE","none","0","2022-11-29T18:29:40Z","2022-11-29T18:29:40Z","UgyRltqWw01hpfmK3ap4AaABAg",NA,NA
